dataset,baseline,perturbation,class,pearson_r,l2,split_type,baseline_type,class_name
k562,lpm_scgptGeneEmb,TAF1C,Transcription,0.4614820906047763,3.2533538374632966,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TAF2,Transcription,0.3574972811150815,6.910132329187261,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TAF5,Transcription,0.5081373222687986,8.182724585488067,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TAF6,Transcription,0.3282878172262218,5.601198750724138,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TAF7,Transcription,0.3845077323357801,6.893856149879165,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TAF8,Transcription,0.3168538439991876,6.640938018179782,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TBL3,Transcription,0.5817891807221751,4.574412058259722,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TBP,Transcription,0.3488938962702925,3.60253337743962,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TCERG1,Transcription,0.3239389438606809,4.327732742008549,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TEFM,Transcription,0.1634655555079473,4.375497541344597,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TFDP1,Transcription,0.1993180796618658,3.779428884768784,functional_class_holdout,,
k562,lpm_scgptGeneEmb,THAP1,Transcription,0.4861634157292041,4.176526307959546,functional_class_holdout,,
k562,lpm_scgptGeneEmb,THAP11,Transcription,0.1339472098799834,4.276322388652201,functional_class_holdout,,
k562,lpm_scgptGeneEmb,THG1L,Transcription,0.5654344872955464,5.665030779975029,functional_class_holdout,,
k562,lpm_scgptGeneEmb,THOC1,Transcription,0.3626372696418087,6.318184537335108,functional_class_holdout,,
k562,lpm_scgptGeneEmb,THOC2,Transcription,0.5488738708265728,6.766147776549823,functional_class_holdout,,
k562,lpm_scgptGeneEmb,THOC3,Transcription,0.3306818415004069,4.620426447703946,functional_class_holdout,,
k562,lpm_scgptGeneEmb,THOC5,Transcription,0.4656442259283485,7.06548406955237,functional_class_holdout,,
k562,lpm_scgptGeneEmb,THOC6,Transcription,0.2035410462475493,3.23307329068747,functional_class_holdout,,
k562,lpm_scgptGeneEmb,THOC7,Transcription,0.4237818183544793,4.3911937681664766,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TRA2B,Transcription,0.2890276659859363,4.482254467092835,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TRMT10C,Transcription,0.29278807391955,4.277117521117889,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TRMT112,Transcription,0.6060832025800889,3.7971768382664286,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TRMT5,Transcription,0.5265343678638166,4.174468075543933,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TRRAP,Transcription,0.615535064961451,5.430173485077974,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TSEN2,Transcription,0.3198143893664635,3.72952365487704,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TSR1,Transcription,0.5552745992073695,3.674350379808042,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TSR2,Transcription,0.7416599625352885,5.037044953392331,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TUT1,Transcription,0.3321352071860667,2.602624479416697,functional_class_holdout,,
k562,lpm_scgptGeneEmb,TXNL4A,Transcription,0.2761667670647503,4.610716747889911,functional_class_holdout,,
k562,lpm_scgptGeneEmb,U2AF1,Transcription,0.6334745854995909,6.951163112600999,functional_class_holdout,,
k562,lpm_scgptGeneEmb,U2AF2,Transcription,0.3927896391094247,4.449785565498677,functional_class_holdout,,
k562,lpm_scgptGeneEmb,UPF1,Transcription,0.3979151586481385,5.292242793079197,functional_class_holdout,,
k562,lpm_scgptGeneEmb,UPF2,Transcription,0.3445178438475401,4.861864136859533,functional_class_holdout,,
k562,lpm_scgptGeneEmb,USP39,Transcription,0.5415269938425312,5.991550032774971,functional_class_holdout,,
k562,lpm_scgptGeneEmb,UTP15,Transcription,0.6872347397021037,5.535450686436224,functional_class_holdout,,
k562,lpm_scgptGeneEmb,UTP18,Transcription,0.4934300629323163,4.771928702694884,functional_class_holdout,,
k562,lpm_scgptGeneEmb,UTP20,Transcription,0.645304527771396,4.807848224010208,functional_class_holdout,,
k562,lpm_scgptGeneEmb,UTP23,Transcription,0.635228297732721,3.487823492328914,functional_class_holdout,,
k562,lpm_scgptGeneEmb,UTP6,Transcription,0.6209002277557903,5.184747689954406,functional_class_holdout,,
k562,lpm_scgptGeneEmb,VPS72,Transcription,0.2720209970237205,4.777599494907205,functional_class_holdout,,
k562,lpm_scgptGeneEmb,WBP11,Transcription,0.6397997418259473,4.384148064934938,functional_class_holdout,,
k562,lpm_scgptGeneEmb,WDR12,Transcription,0.6774196534840589,4.073980442870331,functional_class_holdout,,
k562,lpm_scgptGeneEmb,WDR3,Transcription,0.7099371501739236,3.796115517536359,functional_class_holdout,,
k562,lpm_scgptGeneEmb,WDR36,Transcription,0.6986632691280195,3.8260476084732113,functional_class_holdout,,
k562,lpm_scgptGeneEmb,WDR43,Transcription,0.6210632052217632,6.880292260241513,functional_class_holdout,,
k562,lpm_scgptGeneEmb,WDR46,Transcription,0.5565141466751105,4.5046627873997505,functional_class_holdout,,
k562,lpm_scgptGeneEmb,WDR5,Transcription,0.3328536718902068,6.996027986530056,functional_class_holdout,,
k562,lpm_scgptGeneEmb,WDR55,Transcription,0.3022397106160577,3.439254556680973,functional_class_holdout,,
k562,lpm_scgptGeneEmb,WDR75,Transcription,0.6606176435727786,5.311573061230602,functional_class_holdout,,
k562,lpm_scgptGeneEmb,WDR82,Transcription,0.6322484449168521,6.955787284451894,functional_class_holdout,,
k562,lpm_scgptGeneEmb,XAB2,Transcription,0.564820688245817,5.590537435809361,functional_class_holdout,,
k562,lpm_scgptGeneEmb,XRN2,Transcription,0.3928197428149711,4.67936698300984,functional_class_holdout,,
k562,lpm_scgptGeneEmb,YEATS2,Transcription,0.3402733800544422,3.0224464192673595,functional_class_holdout,,
k562,lpm_scgptGeneEmb,YEATS4,Transcription,0.1603267905185326,4.27926086367877,functional_class_holdout,,
k562,lpm_scgptGeneEmb,YTHDC1,Transcription,0.5021429418928434,4.643917838336059,functional_class_holdout,,
k562,lpm_scgptGeneEmb,ZBTB17,Transcription,0.2289689311176596,3.610909210739504,functional_class_holdout,,
k562,lpm_scgptGeneEmb,ZCRB1,Transcription,0.2781702616670638,3.680040282962468,functional_class_holdout,,
k562,lpm_scgptGeneEmb,ZMAT2,Transcription,0.5580255164035545,4.277535237152446,functional_class_holdout,,
k562,lpm_scgptGeneEmb,ZMAT5,Transcription,0.368258371035029,4.027595038238052,functional_class_holdout,,
k562,lpm_scgptGeneEmb,ZNF236,Transcription,0.5227848274861219,4.915265409533102,functional_class_holdout,,
k562,lpm_scgptGeneEmb,ZNF574,Transcription,0.2231219005446489,2.447280093195179,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ABT1,Transcription,0.3175868091192526,4.462178730218339,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ACTR6,Transcription,-0.0911471237072552,4.819976634913906,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ALYREF,Transcription,0.3692633690157914,3.414047067292079,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,AQR,Transcription,0.483583564206305,13.648593950824704,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ARGLU1,Transcription,0.011732260608356,3.692267472461796,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ARMC7,Transcription,0.2738205244140205,3.906194580238985,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ATF5,Transcription,0.624866897883941,6.6645704342061105,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,BCAS2,Transcription,0.5090646305791159,5.727184386873376,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,BMS1,Transcription,0.3429415643792414,8.54256459969519,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,BOP1,Transcription,0.5019298561789751,3.166746204689274,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,BUD13,Transcription,0.4463989374158653,6.044749622010864,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,BUD31,Transcription,0.1801586496189678,8.552045045976685,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CCNH,Transcription,0.3646449754979545,4.970026360178612,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CCNK,Transcription,0.1302798930473758,3.5195830375542574,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CDC40,Transcription,0.4243409696607171,4.58430825000902,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CDC5L,Transcription,0.5670972891300131,7.53803391840657,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CDK9,Transcription,0.0341331083828025,4.396933394371018,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CHD4,Transcription,0.1743048517266086,6.926295116999811,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CLP1,Transcription,0.2363850377478703,5.2227374840036696,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CMTR1,Transcription,0.0717105553598294,6.182667153441254,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CNOT1,Transcription,0.4688485327419912,9.581791622500791,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CNOT2,Transcription,0.3439574201860565,5.480070810115252,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CPSF1,Transcription,0.2423793052070592,6.19890901962023,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CPSF3,Transcription,0.3847362964126955,5.0732671093830355,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CPSF6,Transcription,0.3361440420916049,7.836654870314004,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CRNKL1,Transcription,0.532994342425823,4.068773014050549,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CSTF1,Transcription,0.4532509224091032,4.334025555961958,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CSTF3,Transcription,0.3090713385833143,6.345769681035824,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CTDP1,Transcription,0.367834568018932,4.547886419658358,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CTNNBL1,Transcription,0.1429506402107745,5.615771726863239,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CTR9,Transcription,0.3823644259995755,9.479123824949925,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CWC15,Transcription,0.4753637578905837,7.884427525003596,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CWC22,Transcription,0.3965189133746084,7.099719582732833,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,CXXC1,Transcription,0.3775161845600677,5.264688300274915,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DBR1,Transcription,0.2432919874101199,5.551267850306033,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX10,Transcription,0.3627431509474619,4.929651913745041,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX18,Transcription,0.579086675441013,6.802606364062609,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX21,Transcription,0.3666568381390885,5.123158245987115,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX23,Transcription,0.4626746057835515,5.948185060306019,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX27,Transcription,0.4515153783480647,5.455500855498932,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX41,Transcription,0.4139994520624446,8.510605424411052,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX46,Transcription,0.4687313976598292,5.174436159447292,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX47,Transcription,0.5640937168360226,6.265443417896424,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX49,Transcription,0.1073529487538867,5.472926462583368,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX5,Transcription,0.0120619143296066,4.29738041363054,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX51,Transcription,0.4417248701813845,3.968691908853809,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX52,Transcription,0.4095527845863235,4.850138069647315,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX54,Transcription,0.4766045615928945,4.4015538602866835,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX55,Transcription,0.3943597996447452,3.366020745416678,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DDX56,Transcription,0.6508456737526092,4.906927596598471,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DHX16,Transcription,0.4880282250139027,6.42138831934379,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DHX36,Transcription,0.3872955939056794,3.602219373801148,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DICER1,Transcription,0.2674352651735797,3.4681873081925385,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DIMT1,Transcription,0.4839056990863333,5.411656973554681,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DIS3,Transcription,0.2516568970806442,8.518240198883724,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DKC1,Transcription,0.2525573756022026,5.353581056980277,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DMAP1,Transcription,0.4227133248082707,8.05742269095346,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DNAJC17,Transcription,0.4292514549725151,8.4441484861319,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DNMT1,Transcription,-0.0702946689477575,4.155496602701205,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DNTTIP2,Transcription,0.5617844948939967,5.987631249058564,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DR1,Transcription,0.107417953368197,4.10245635279477,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,DRAP1,Transcription,0.1603245229054591,3.4022259546222573,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EBNA1BP2,Transcription,0.5453978332681446,5.174080747539811,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ECD,Transcription,0.4501826134651323,5.036190374608546,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EFTUD2,Transcription,0.5428704558617103,7.550865661515155,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ELP3,Transcription,0.185590426000682,3.633004431387574,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ELP5,Transcription,0.1872603638503198,3.358723501228428,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ERCC3,Transcription,0.181009743910663,3.6825052457504928,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ESF1,Transcription,0.411126160624696,4.184383920545909,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EXOSC10,Transcription,0.2782057183381947,4.080377128328545,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EXOSC2,Transcription,0.3793874055922974,8.587392902160358,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EXOSC3,Transcription,0.3256384169755146,9.436476067238452,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EXOSC4,Transcription,0.3539622433759238,8.453234304019155,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EXOSC5,Transcription,0.3780243106344276,8.613317058911061,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EXOSC6,Transcription,0.3442812720481136,7.9044235221011485,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EXOSC7,Transcription,0.1896706456489485,5.490908222318979,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EXOSC8,Transcription,0.3530079281162213,7.763141175671146,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,EXOSC9,Transcription,0.3767475525065007,9.377535989289344,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,FAM50A,Transcription,0.4475242458037897,7.99442171838991,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,FARSA,Transcription,0.6443334495080235,5.207392823246488,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,FARSB,Transcription,0.603784846519459,5.793752354852995,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,FASTKD5,Transcription,0.1306237849270133,3.871144460662068,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,FBL,Transcription,0.574874724262951,6.712172525266739,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,FCF1,Transcription,0.5313417150828235,5.290388315832227,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,FTSJ3,Transcription,0.609955964285341,4.651174709703346,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GLE1,Transcription,0.4280606552361912,4.939491722495967,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GPKOW,Transcription,0.3219743612200405,5.078630061940231,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GRSF1,Transcription,0.4631368325485858,3.041938162061187,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GTF2A1,Transcription,0.3368055782886678,5.573978611784967,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GTF2A2,Transcription,0.2600779159833966,4.653232234769229,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GTF2B,Transcription,0.3563395040241051,6.314503292164649,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GTF2E1,Transcription,0.3769201082942011,3.637871430382102,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GTF2E2,Transcription,0.350796498852262,4.745979661779473,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GTF2F2,Transcription,0.3434770361267167,6.169843825307143,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GTF2H1,Transcription,0.5904770417850833,4.410688207465038,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,GTF3C3,Transcription,0.2477452098989826,3.5323005314043265,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,HEATR1,Transcription,0.6082151618514338,6.039174460635935,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,HINFP,Transcription,0.4869769812052486,4.964818244578666,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,HNRNPC,Transcription,0.5099105705402471,6.515317339986983,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,HNRNPH1,Transcription,0.3688014099736206,4.571929326479889,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,HNRNPL,Transcription,0.4716473862026125,5.465622960716005,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,HNRNPM,Transcription,0.442740104091106,3.7393230253825895,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,HNRNPU,Transcription,0.2656787918512419,5.583949561873059,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,IARS2,Transcription,0.6269546184272874,4.836941919900583,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ICE1,Transcription,0.5097858133526584,4.559290986396734,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,IK,Transcription,0.5471326885811494,4.1194446436046315,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,ILF2,Transcription,0.0589083928064131,5.628447642227847,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,IMP4,Transcription,0.5223026560173917,6.235143849778394,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,INTS1,Transcription,0.0240256500482097,3.5781763992560234,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,INTS2,Transcription,0.5441343827511917,10.798936283044435,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,INTS4,Transcription,0.53043191900744,7.642388901397058,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,INTS5,Transcription,0.4266305990955778,9.36407719002419,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,INTS6,Transcription,0.1052722211185071,3.868947424826978,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,INTS7,Transcription,0.5001556528243825,6.9517553232320415,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,INTS8,Transcription,0.5150411397941823,8.936873129903063,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,INTS9,Transcription,0.5577443332533132,6.8780785934090645,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,JAZF1,Transcription,0.3067768950990258,2.897672916079143,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,KANSL1,Transcription,0.2788817869322595,7.317085166562748,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,KANSL3,Transcription,0.0962866667731334,5.005125102895453,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,KRR1,Transcription,0.5298331827302079,5.137437979949919,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LAS1L,Transcription,0.3464420273069946,4.12671481348775,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LIN54,Transcription,0.0961968663986061,2.778836537492963,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LRPPRC,Transcription,0.2446964314632729,6.850965449390124,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LSM10,Transcription,0.0222322429120344,4.645441264525924,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LSM11,Transcription,0.3150448060880346,4.505531966690699,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LSM2,Transcription,0.5588392006772717,7.248241196806899,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LSM3,Transcription,0.4097389276056185,5.907748028529876,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LSM4,Transcription,0.5015373491501514,6.2974505869762165,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LSM5,Transcription,0.4136062642377487,3.800580614638446,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LSM6,Transcription,0.5937686748236014,6.4565805211514435,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LSM7,Transcription,0.4471350490091325,5.542673996151422,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,LUC7L3,Transcription,0.2199242610909676,7.010594694518056,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MAGOH,Transcription,0.4472642671802875,4.953943984699266,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MAK16,Transcription,0.6047221367720037,4.564250787094182,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MARS2,Transcription,0.2444713692126734,3.562547989504716,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MAX,Transcription,0.4998466298044273,7.528675557304341,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MCM3AP,Transcription,0.3340607239674816,4.599608754352557,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED10,Transcription,0.6096227199166281,5.4375163898747525,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED11,Transcription,0.5967177453885724,5.683334368279667,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED14,Transcription,0.6048274016054216,5.614293039336663,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED17,Transcription,0.627852112148719,8.16479904387572,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED19,Transcription,0.6394208057501181,6.496264492577437,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED20,Transcription,0.5436117515515735,6.368350580943805,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED21,Transcription,0.5912690162780793,8.86857692306561,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED22,Transcription,0.6648335714960802,6.7902863201579216,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED26,Transcription,0.1391513472805556,3.879868421077445,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED28,Transcription,0.5446379983601577,7.365804310672266,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED29,Transcription,0.5356637630410552,6.049565290537744,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED30,Transcription,0.6142843103261335,9.50477769773415,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED31,Transcription,0.181303557086279,5.830508823284055,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED4,Transcription,0.5729500370318982,9.52197991562992,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED6,Transcription,0.6189964220730853,6.512673518361775,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED7,Transcription,0.6287471918893253,8.217699621222897,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED8,Transcription,0.5055500909912586,5.697649463108123,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MED9,Transcription,0.6003414265265327,9.828169985570227,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,METTL14,Transcription,0.1321036419688177,4.213973661379489,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,METTL16,Transcription,0.0495042067678965,5.7318060772860635,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,METTL3,Transcription,-0.0090303521978387,4.309376450227552,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MFAP1,Transcription,0.5787528584901325,6.664473280661396,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MNAT1,Transcription,0.3946421893546685,4.892963127396179,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MPHOSPH10,Transcription,0.4442399061703986,7.118878628065894,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MRGBP,Transcription,0.1425282275758691,5.219026768510496,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MTPAP,Transcription,0.281487370721281,7.15404347805032,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MYBBP1A,Transcription,0.490993017855684,4.3678417746492,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,MYBL2,Transcription,0.5482851887863973,4.037078914452096,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NAT10,Transcription,0.3432361349351928,7.189985493191749,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NCBP1,Transcription,0.1944380767603628,8.505609232381422,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NCBP2,Transcription,0.2449638243049839,7.14276877785614,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NCL,Transcription,0.3553509208050516,4.121621869648888,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NELFA,Transcription,0.1875320657553418,5.723488006020745,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NELFB,Transcription,0.4347649512748334,4.2002043778553135,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NELFCD,Transcription,0.0345128664570334,4.282757129598251,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NELFE,Transcription,0.1309697851343942,5.187763739069807,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NIFK,Transcription,0.6218904780923757,5.229843558310056,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NKAP,Transcription,0.3938021938160573,6.230463582636257,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NOB1,Transcription,0.2759129256764666,5.461942205769048,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NOC4L,Transcription,0.4501303126132538,6.591093701183107,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NOL11,Transcription,0.5477825305214712,5.871301689789677,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NOL6,Transcription,0.502382106274416,6.545388994576107,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NOL8,Transcription,0.4394079961697679,4.690470341410543,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NOP14,Transcription,0.3805349237371974,6.610754202955127,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NOP2,Transcription,0.6322825729938019,6.107273938134557,functional_class_holdout,,
k562,lpm_scFoundationGeneEmb,NOP58,Transcription,0.3794335868523211,6.587266983746053,functional_class_holdout,,
